Date,cumulative_strategy,cumulative_benchmark
2023-10-12,74.2404432182971,4.002027844062675
2023-10-13,72.74011213945111,4.082905146144493
2023-10-16,72.10944620671039,4.118304447940298
2023-10-17,70.0895507603985,4.233664429725134
2023-10-18,67.03099486641554,4.418412357971209
2023-10-19,63.423413761125,4.65620952881382
2023-10-20,59.071329237428785,4.975716414800116
2023-10-23,54.44400450499984,5.365486814839949
2023-10-24,54.44400450499984,5.732446249764094
2023-10-25,54.44400450499984,6.238838001733749
2023-10-26,54.44400450499984,6.875368982215362
2023-10-27,48.717649304967686,7.598512058875587
2023-10-30,44.18040647047845,8.30618771408003
2023-10-31,40.421834713309956,9.01282228460491
2023-11-01,37.2747797829668,9.71451845966084
2023-11-02,39.66478736475832,10.33740001408528
2023-11-03,37.74049494678117,10.838907315404514
2023-11-06,36.00127603408531,11.338403483181109
2023-11-07,34.595555902616546,11.781127291635366
2023-11-08,32.994670833406325,12.32629068871255
2023-11-09,31.04399036104198,13.05503426868527
2023-11-10,29.587148747349044,13.667684800063984
2023-11-13,28.03017479414132,14.386923730995422
2023-11-14,26.712184595072156,15.063402725916669
2023-11-15,25.426845634240305,15.788224701349304
2023-11-16,24.23707194020037,16.526987766790715
2023-11-17,23.020713306358115,17.356409089264826
2023-11-20,21.901969554977196,18.199883136164278
2023-11-21,21.129013175584024,18.842186822095186
2023-11-22,20.247382340512978,19.628397364181673
2023-11-24,19.380126943086857,20.469139800444665
2023-11-27,18.424756461335882,21.478194695162713
2023-11-28,17.507784407723747,22.547131716872286
2023-11-29,16.61223103901698,23.700456391970082
2023-11-30,15.877484832369436,24.74870935624176
2023-12-01,15.365355147662813,25.546981176578722
2023-12-04,14.911331495627625,26.301856907129523
2023-12-05,14.514647610387899,27.0015612085193
2023-12-06,14.042772102052373,27.879389989701973
2023-12-07,13.49782278834629,28.961288515934683
2023-12-08,13.051850343309813,29.91817888658095
2023-12-11,12.59722426609498,30.960298122309844
2023-12-12,12.226824494139864,31.870632583452277
2023-12-13,12.02748914926895,32.390223221260285
2023-12-14,11.909164635593307,32.70887305439974
2023-12-15,11.858642891063905,32.84763252064812
2023-12-18,11.757631490651757,33.12742721483143
2023-12-19,11.581478112427025,33.62374385993348
2023-12-20,11.20659925931229,34.71210498390006
2023-12-21,10.928367033662234,35.57392095529241
2023-12-22,10.666525681258227,36.42626454373112
2023-12-26,10.39977003996943,37.33723704297627
2023-12-27,10.161850304666803,38.19141607963336
2023-12-28,9.854701323106127,39.34577814968199
2023-12-29,9.53417424236154,40.62551124320275
2024-01-02,9.327482856939172,41.506231795281714
2024-01-03,8.928238810681659,43.282822133855475
2024-01-04,8.414235589787816,45.77463608035972
2024-01-05,7.97434274811495,48.16771558556984
2024-01-08,7.655120711788651,50.095924184083664
2024-01-09,7.271181671413055,52.608462102440235
2024-01-10,6.945187405025833,54.967096198500734
2024-01-11,6.58723818913579,57.800054884362545
2024-01-12,6.259503509620007,60.67577941710582
2024-01-16,6.013653527035158,63.058898028684524
2024-01-17,5.681946318219146,66.53716476987155
2024-01-18,5.386269806113669,69.99961860218956
2024-01-19,5.201794215161689,72.39705160738268
2024-01-22,5.0676538887772935,74.26397746607515
2024-01-23,4.945562136284294,76.05317210227818
2024-01-24,4.723626167199197,79.4661176860933
2024-01-25,4.535768617143399,82.62646730999394
2024-01-26,4.370176748917327,85.64299488044117
2024-01-29,4.2369323576408755,88.25420476406057
2024-01-30,4.112370480920403,90.84879642754542
2024-01-31,3.899676045165112,95.54755437867229
2024-02-01,3.7161534449437013,100.0441165087782
2024-02-02,3.586995649464936,103.52122737901847
2024-02-05,3.4884167191036357,106.36622995554372
2024-02-06,3.382424340604393,109.59807139330704
2024-02-07,3.272522396801761,113.15913880242809
2024-02-08,3.190164540993969,116.00695553423483
2024-02-09,3.1322014237668068,118.11472291625897
2024-02-12,3.0365045815768017,121.72343272446795
2024-02-13,2.906453622848746,126.93674582846685
2024-02-14,2.819352276946394,130.74081870931585
2024-02-15,2.770383797443094,133.01161656368896
2024-02-16,2.6907684901349636,136.83410525209493
2024-02-20,2.5809855675345124,142.4169147881317
2024-02-21,2.4551845023297187,149.35852647666266
2024-02-22,2.38061721618628,153.8947476735542
2024-02-23,2.312606088296649,158.29131982904582
2024-02-26,2.2447906503762494,162.9330939848474
2024-02-27,2.1893580901685885,166.9565420246999
2024-02-28,2.1121739599913285,172.8424660914145
2024-02-29,2.0466569007834394,178.20382850712923
2024-03-01,2.0041507102038714,181.9048718493881
2024-03-04,1.9749104247889113,184.55883911051626
2024-03-05,1.9232534368874883,189.38627512957098
2024-03-06,1.9072600331271223,190.96117477967684
2024-03-07,1.8898862136767707,192.70069897408334
2024-03-08,1.8608574442087376,195.66059366317398
2024-03-11,1.8274175326629127,199.17664641910247
2024-03-12,1.8325834282106752,198.61359734434868
2024-03-13,1.8206093763143696,199.9113333629676
2024-03-14,1.830178110874008,198.86064203439383
2024-03-15,1.849945983438767,196.71273533256758
2024-03-18,1.8851563129528772,192.96866913134437
2024-03-19,1.942054837210923,187.14441337803007
2024-03-20,2.0214153837089395,179.49690382517898
2024-03-21,2.127200119782349,170.1034695265337
2024-03-22,2.2180643149373163,162.83743249134523
2024-03-25,2.28082081142086,158.23021407539898
2024-03-26,2.3386569063826657,154.21787884885805
2024-03-27,2.4278055562221525,148.3391560473375
2024-03-28,2.4991424912921767,143.98046236358238
2024-04-01,2.5599557658557073,140.47689127069387
2024-04-02,2.6436122900047714,135.8862617747799
2024-04-03,2.7415654221046926,130.8513007101355
2024-04-04,2.785779026146806,128.7410437192401
2024-04-05,2.826754605520272,126.84741224092535
2024-04-08,2.8385182294606053,126.31953293633603
2024-04-09,2.850618894751555,125.78103000480397
2024-04-10,2.835688263231786,126.4398308759539
2024-04-11,2.827495995279836,126.80511396710529
2024-04-12,2.772711081693803,129.2620607576762
2024-04-15,2.685286998107581,133.33771699132285
2024-04-16,2.581483104076386,138.49209127410268
2024-04-17,2.434506149058154,146.37714999768374
2024-04-18,2.295571139583774,154.73075827656558
2024-04-19,2.140272548930703,165.19850997316018
2024-04-22,2.0131830148932455,175.00800907955227
2024-04-23,1.9135828101168528,183.6663543034496
2024-04-24,1.824771341613647,192.19051043303114
2024-04-25,1.7454611432916545,200.54370359780847
2024-04-26,1.6753819525487152,208.59540988227087
2024-04-29,1.61320556425009,216.33675458424793
2024-04-30,1.5391203181899902,226.27185650206695
2024-05-01,1.4725397255526105,236.06011939809875
2024-05-02,1.4105147652407224,246.00322604766092
2024-05-03,1.3677107486754454,253.4685333399661
2024-05-06,1.3385125515649623,258.8796366781045
2024-05-07,1.2955967631962206,267.17991274773465
2024-05-08,1.2543163342516297,275.6928248797438
2024-05-09,1.2223430278439034,282.72040709611576
2024-05-10,1.1900190825176789,290.1967363861863
2024-05-13,1.1549436004980478,298.75020461102713
2024-05-14,1.1165642903722868,308.67781211320886
2024-05-15,1.0901464833129617,315.9811003826039
2024-05-16,1.0624662999480168,324.0042559239282
2024-05-17,1.0284162270361088,334.3879909548821
2024-05-20,0.9937555147612982,345.6578694709396
2024-05-21,0.965414887074181,355.51558682725647
2024-05-22,0.9367434908500754,366.07387465795415
2024-05-23,0.9047299536506439,378.58457766104345
2024-05-24,0.8766605968022803,390.33021022772897
2024-05-28,0.8482660183216553,402.9728017028079
2024-05-29,0.8134911437522631,419.49277106550613
2024-05-30,0.7785305464379608,437.5208933851121
2024-05-31,0.7493838213689084,453.9008559309726
2024-06-03,0.7173838999907783,473.2831688246837
2024-06-04,0.6840753226064413,495.25799855490743
2024-06-05,0.6568402102695938,514.9757208299518
2024-06-06,0.6298583750433768,536.130013499143
2024-06-07,0.6027663173807392,559.1905391917469
2024-06-10,0.5720567380015595,587.6800313153557
2024-06-11,0.5497909310279444,610.5539339726829
2024-06-12,0.5300833201567497,632.4396339134104
2024-06-13,0.5108183499527765,655.4245689978623
2024-06-14,0.48866118613922377,683.8541458602741
2024-06-17,0.4783901757591758,698.2278535125298
2024-06-18,0.47337176550343696,705.5524057263146
2024-06-20,0.47061879775472476,709.6556564048277
2024-06-21,0.46202477526013613,722.6147577064584
2024-06-24,0.4528764905949781,736.9228335082828
2024-06-25,0.45636830251047156,731.240940134964
2024-06-26,0.46292317135921895,720.7380449228027
2024-06-27,0.46493009338901187,717.6134118312718
2024-06-28,0.46466954608678623,718.0155631248796
2024-07-01,0.46794975391732446,712.9469282370433
2024-07-02,0.4668208631051037,714.6668548534167
2024-07-03,0.47443732894474233,703.0066311639551
2024-07-05,0.4932394631252969,675.146207452431
2024-07-08,0.5274494137932598,628.3196248747456
2024-07-09,0.5593168731740562,590.3577851224667
2024-07-10,0.6024437466119047,544.8374607711895
2024-07-11,0.6310559764517358,518.9611615472261
2024-07-12,0.6615324436891818,493.8982456925489
2024-07-15,0.6952280541015434,468.74119855303746
2024-07-16,0.723783291635898,449.4884998337406
2024-07-17,0.7410170056220965,438.7859092437979
2024-07-18,0.7412000522205869,438.67752000638063
2024-07-19,0.7345689709177959,442.602109990089
2024-07-22,0.7287815850126677,446.089201487755
2024-07-23,0.7233535240682155,449.4117324382255
2024-07-24,0.6975335781453699,465.4533859901242
2024-07-25,0.6753875743313119,480.2310723759332
2024-07-26,0.6536739012429915,495.67047474093624
2024-07-29,0.6353326644856123,509.5783415130052
2024-07-30,0.6132030157114573,527.3277668943199
2024-07-31,0.6054434126820546,534.0006860298103
2024-08-01,0.5892943666429966,548.2441338615114
2024-08-02,0.5560257756983619,579.1952354835023
2024-08-05,0.5192956636183148,617.4558824630753
2024-08-06,0.49154323016142687,650.4542386812307
2024-08-07,0.462812586853034,688.4732115269057
2024-08-08,0.45505948243064986,700.0066158737441
2024-08-09,0.44425472807158634,716.6272991607642
2024-08-12,0.4316919915806498,736.8922493181827
2024-08-13,0.4221834684699427,753.1231665448089
2024-08-14,0.4113061961998311,772.5268768916997
2024-08-15,0.40516246180138377,784.0662117987254
2024-08-16,0.3994113801644776,795.1956455886818
2024-08-19,0.397536190427261,798.9289961834324
2024-08-20,0.3960347441243652,801.9464547607427
2024-08-21,0.38949692889375975,815.1851360225523
2024-08-22,0.3802738577018937,834.4882677967641
2024-08-23,0.37460748877611144,846.9227759645075
2024-08-26,0.3668650020819605,864.42719998257
2024-08-27,0.36057473492018266,879.2486683672352
2024-08-28,0.35069729521353377,903.3344538310204
2024-08-29,0.3415278021927967,926.9534525596858
2024-08-30,0.33463000475819105,945.6750239984165
2024-09-03,0.32374668615570307,976.4316281111513
2024-09-04,0.31263444371417665,1009.9465502497741
2024-09-05,0.3014700968254001,1046.0122936533387
2024-09-06,0.2823704890418069,1112.2822977299493
2024-09-09,0.2707635141187228,1158.0031971799992
2024-09-10,0.25816965137607717,1211.8647130799409
2024-09-11,0.24711100071542894,1263.7747204665009
2024-09-12,0.23897267850682113,1305.395716069581
2024-09-13,0.23094423747771936,1349.251325805351
2024-09-16,0.22164756808645494,1403.5654911585682
2024-09-17,0.21454016828350073,1448.5725317564722
2024-09-18,0.20597841615508897,1506.3813749961957
2024-09-19,0.20137010404597358,1540.083331059952
2024-09-20,0.19564527112313668,1583.866989013227
2024-09-23,0.19101258191120127,1621.3714146046027
2024-09-24,0.18707200334131252,1654.8202135595916
2024-09-25,0.18461486899631172,1676.555777988868
2024-09-26,0.18254263243298113,1695.3745232096612
2024-09-27,0.18031737717470314,1716.041701184691
2024-09-30,0.1784073350081886,1734.2191617274123
2024-10-01,0.17452683142160771,1771.9398287431025
2024-10-02,0.17134383272482426,1804.256247483572
2024-10-03,0.17117819097538664,1806.0004606047228
2024-10-04,0.17184104880408008,1799.0070373355873
2024-10-07,0.17133571735798384,1804.2973613532824
2024-10-08,0.17039341058139298,1814.2205790968187
2024-10-09,0.16636306944213713,1857.132613140094
2024-10-10,0.16080663993370292,1919.1597594732907
2024-10-11,0.1558148774704495,1978.734349504367
2024-10-14,0.15205235713381376,2026.5155906263637
2024-10-15,0.14764053951469605,2085.315186743601
2024-10-16,0.14402917998612436,2136.323012199103
2024-10-17,0.14137370115666126,2175.710589996436
2024-10-18,0.14123026578090456,2177.91802931125
2024-10-21,0.14027392717656034,2192.6657682396662
2024-10-22,0.13869695348147304,2217.31593886104
2024-10-23,0.13583350207392797,2263.0932705668292
2024-10-24,0.13258721120430564,2317.1790366641094
2024-10-25,0.12890690268713373,2381.4984658683807
2024-10-28,0.12527998829119907,2448.5041179296836
2024-10-29,0.12122685846714294,2527.719523359301
2024-10-30,0.1173677655221703,2608.1860528298257
2024-10-31,0.11064244050991073,2757.6384925153166
2024-11-01,0.10449402671607644,2910.8807968937244
2024-11-04,0.09832629573345925,3082.6947296316107
2024-11-05,0.0931618598751512,3244.608478981869
2024-11-06,0.09086669296681525,3324.543744566361
2024-11-07,0.08908422772399453,3389.7588798314987
2024-11-08,0.0882326910354931,3422.160845085025
2024-11-11,0.087739286346073,3441.29785869187
2024-11-12,0.08627012439181295,3498.921120719838
2024-11-13,0.08532070709253893,3537.427338999059
2024-11-14,0.08385901076928941,3598.0297966131197
2024-11-15,0.08095268218478018,3722.7278672185776
2024-11-18,0.07879632653763992,3821.891045541932
2024-11-19,0.07939319141062542,3792.94106000711
2024-11-20,0.08006446917982675,3760.871345107944
2024-11-21,0.08030484742698071,3749.5800485944033
2024-11-22,0.08024121553973387,3752.551137669594
2024-11-25,0.07953534660714515,3785.5617201765326
